208483.0,4.0,6,3.13,3
208791.0,4.0,5,3.22,1
209099.0,4.0,5,3.22,3
209405.0,4.0,5,3.28,9
209712.0,4.0,5,3.28,13
210019.0,4.0,5,3.33,3
210326.0,4.0,5,3.38,1
210634.0,4.0,5,3.44,4
210942.0,4.0,5,3.43,2
211247.0,4.0,5,3.44,7
211552.0,4.0,5,3.55,5
211858.0,5.0,5,3.55,10
212166.0,5.0,5,3.55,11
212475.0,5.0,5,3.61,15
212782.0,5.0,5,3.77,13
213144.0,5.0,5,3.82,11
213454.0,4.0,5,3.77,25
213762.0,5.0,5,4.06,11
214068.0,5.0,5,4.11,32
214376.0,5.0,5,4.12,39
214683.0,5.0,5,4.12,49
214988.0,5.0,5,4.16,61
215295.0,5.0,5,4.08,55
215603.0,5.0,5,4.28,29
215909.0,5.0,5,4.36,24
216218.0,5.0,5,4.41,67
216523.0,6.0,5,4.68,51
216830.0,6.0,5,4.68,45
217139.0,6.0,5,4.68,36
217446.0,6.0,5,4.77,68
217755.0,6.0,5,4.77,47
218063.0,6.0,5,4.87,2
218370.0,6.0,5,4.92,13
218676.0,6.0,5,5.07,13
218982.0,6.0,5,5.12,62
219290.0,6.0,5,5.17,1
221652.0,6.0,4,5.51,32
221960.0,6.0,3,5.57,68
222266.0,6.0,4,5.67,45
222573.0,6.0,4,5.62,56
222879.0,6.0,4,5.67,61
223184.0,6.0,4,5.76,49
223489.0,6.0,4,5.71,83
223797.0,7.0,4,5.71,49
224106.0,6.0,4,5.75,96
224411.0,6.0,4,5.75,50
224717.0,6.0,4,5.7,20
225022.0,6.0,4,5.7,21
225329.0,6.0,3,5.65,72
225636.0,6.0,3,5.64,40
225944.0,6.0,3,5.59,36
226250.0,6.0,3,5.68,79
226555.0,6.0,3,5.66,66
226861.0,6.0,9,5.52,34
227168.0,5.0,9,5.13,65
227476.0,4.0,4,5.51,25
227782.0,4.0,14,5.13,11
228090.0,4.0,9,5.16,7
228395.0,4.0,9,4.68,17
228701.0,4.0,5,4.68,18
229006.0,4.0,5,4.52,5
229314.0,4.0,5,4.52,7
229621.0,4.0,5,4.47,73
229929.0,4.0,5,4.47,52
230236.0,4.0,3,4.06,79
230544.0,4.0,3,4.06,38
289542.0,4.0,6,3.79,39
289849.0,4.0,6,3.79,40
290158.0,4.0,6,3.79,52
290463.0,4.0,6,3.79,28
290769.0,4.0,6,3.79,47
291077.0,4.0,6,3.85,78
291384.0,4.0,6,3.95,76
291690.0,4.0,6,4.0,73
291998.0,4.0,6,4.0,70
292306.0,4.0,6,4.0,81
292614.0,4.0,5,3.99,83
292921.0,4.0,5,4.18,87
293228.0,4.0,6,4.25,71
293536.0,4.0,5,4.25,77
293842.0,4.0,6,4.35,79
294148.0,4.0,6,4.36,74
294456.0,4.0,6,4.36,108
294764.0,4.0,9,4.4,85
295070.0,4.0,6,4.4,54
295378.0,5.0,6,4.41,40
295683.0,4.0,6,4.45,12
295991.0,4.0,6,4.45,6
296300.0,4.0,6,4.45,7
296607.0,4.0,6,4.5,4
296913.0,4.0,9,4.5,3
297219.0,4.0,9,4.5,17
297527.0,4.0,9,4.5,21
297834.0,4.0,9,4.5,35
298140.0,4.0,9,4.5,24
302809.0,4.0,6,4.54,12
303117.0,4.0,6,4.54,12
303423.0,4.0,6,4.54,25
303731.0,4.0,6,4.66,12
304039.0,5.0,6,4.67,17
304346.0,5.0,9,4.67,19
304652.0,5.0,9,4.67,23
304961.0,5.0,9,4.66,19
305267.0,5.0,9,4.66,19
305577.0,5.0,9,4.8,16
305886.0,5.0,9,4.8,16
306192.0,4.0,9,4.8,26
306499.0,4.0,9,4.8,28
306805.0,4.0,9,4.81,18
307113.0,4.0,9,4.81,20
307421.0,4.0,9,4.81,25
307727.0,4.0,9,4.69,11
308034.0,4.0,9,4.69,13
308339.0,4.0,9,4.69,25
308647.0,4.0,9,4.69,27
308953.0,4.0,9,4.73,27
309262.0,4.0,9,4.73,19
309567.0,4.0,9,4.67,21
309877.0,4.0,9,4.73,18
310185.0,4.0,9,4.67,17
310494.0,4.0,9,4.62,26
310803.0,4.0,9,4.62,21
311111.0,4.0,9,4.62,26
311416.0,4.0,6,4.4,17
311722.0,4.0,6,4.4,16
312032.0,4.0,6,4.57,17
312338.0,4.0,6,4.57,18
312644.0,4.0,6,4.57,13
314262.0,4.0,6,4.46,2
315353.0,4.0,6,4.46,7
315544.0,4.0,6,4.39,26
315852.0,4.0,6,4.39,13
316161.0,4.0,6,4.39,7
316467.0,4.0,6,4.39,4
316774.0,4.0,5,4.39,12
317081.0,4.0,5,4.39,3
375922.0,3.0,5,2.41,105
376231.0,3.0,5,2.61,85
376539.0,3.0,5,2.61,101
376848.0,3.0,5,2.71,72
377153.0,3.0,5,2.71,73
377459.0,3.0,5,2.71,91
377766.0,3.0,3,2.71,100
378071.0,3.0,3,2.71,99
378379.0,3.0,3,2.71,99
378686.0,3.0,3,2.71,79
378993.0,3.0,3,2.81,110
379302.0,3.0,9,2.73,99
379610.0,3.0,3,2.8,88
379915.0,3.0,4,2.79,89
380223.0,4.0,4,2.79,73
380497.0,3.0,4,2.74,86
380805.0,3.0,4,2.74,95
381115.0,3.0,9,2.84,84
381422.0,4.0,4,2.84,95
381732.0,4.0,5,2.9,91
382040.0,4.0,5,2.9,90
382349.0,4.0,5,3.21,86
382656.0,4.0,5,3.27,81
382963.0,4.0,5,3.27,76
383406.0,4.0,9,3.35,80
383714.0,4.0,9,3.35,104
384020.0,4.0,6,3.4,88
384331.0,4.0,6,3.39,80
384636.0,4.0,6,3.33,77
384945.0,4.0,6,3.33,89
385252.0,4.0,5,3.61,88
385562.0,4.0,5,3.55,84
385867.0,4.0,5,3.61,77
386175.0,4.0,5,3.61,77
386485.0,4.0,9,3.61,86
386794.0,4.0,9,3.66,76
387100.0,4.0,5,3.7,78
387408.0,4.0,5,3.7,69
387715.0,4.0,5,3.6,79
388023.0,4.0,5,3.6,83
388332.0,4.0,5,3.72,79
388639.0,4.0,5,3.72,79
388946.0,4.0,4,3.78,80
389254.0,4.0,4,3.78,90
389563.0,4.0,9,3.83,98
389872.0,4.0,9,3.78,86
390181.0,4.0,4,3.78,80
390487.0,4.0,4,3.78,80
390794.0,4.0,9,3.78,76
391109.0,4.0,9,3.78,77
391417.0,4.0,9,3.78,15
391844.0,4.0,9,3.9,83
392154.0,4.0,9,3.95,77
392464.0,4.0,6,3.95,82
392772.0,4.0,6,3.95,104
393080.0,4.0,9,3.91,115
393389.0,4.0,6,3.91,119
393697.0,4.0,9,3.91,111
394007.0,4.0,6,3.92,95
394315.0,4.0,9,3.91,89
394623.0,4.0,9,3.91,95
394931.0,4.0,6,3.9,77
395239.0,4.0,6,3.91,87
395548.0,4.0,6,3.9,101
395854.0,4.0,6,3.9,75
396162.0,4.0,9,3.92,77
396469.0,4.0,9,3.92,71
396776.0,4.0,9,3.83,78
397086.0,4.0,9,3.83,79
397392.0,4.0,9,3.95,80
397699.0,4.0,9,3.96,80
398009.0,4.0,9,3.95,87
398315.0,4.0,9,3.95,88
398623.0,4.0,9,3.89,97
398932.0,4.0,9,3.89,95
399241.0,4.0,9,4.0,109
399549.0,4.0,9,4.0,96
399858.0,4.0,9,4.07,91
400165.0,4.0,9,4.07,90
400474.0,4.0,14,4.07,109
400779.0,4.0,14,4.07,95
401085.0,4.0,14,4.07,95
401394.0,4.0,14,4.07,94
401700.0,4.0,14,3.83,84
402007.0,4.0,14,3.83,83
402317.0,4.0,9,3.78,96
402623.0,4.0,9,3.79,46
402931.0,4.0,9,3.78,28
466259.0,4.0,6,3.76,21
466568.0,4.0,6,3.75,16
466875.0,4.0,6,3.76,10
467181.0,4.0,6,3.76,13
467486.0,4.0,6,3.76,13
467796.0,4.0,6,3.69,14
468103.0,4.0,6,3.75,44
468410.0,4.0,6,3.74,33
468717.0,4.0,6,3.74,59
469026.0,4.0,6,3.8,45
469333.0,4.0,6,3.8,26
469642.0,4.0,6,3.79,45
469950.0,4.0,6,3.97,37
470256.0,4.0,6,4.11,63
470562.0,5.0,5,4.14,55
470872.0,4.0,5,4.14,64
471179.0,4.0,5,4.14,73
471488.0,4.0,5,4.25,68
471794.0,4.0,5,4.33,56
472104.0,5.0,5,4.34,65
472414.0,5.0,5,4.43,55
472720.0,5.0,5,4.43,39
473029.0,5.0,5,4.43,54
473339.0,5.0,5,4.52,59
473646.0,5.0,6,4.51,47
473956.0,5.0,6,4.51,38
474262.0,5.0,6,4.61,37
474569.0,5.0,6,4.56,58
474874.0,5.0,6,4.64,71
475184.0,5.0,6,4.61,69
475494.0,5.0,6,4.74,61
475800.0,5.0,6,4.74,37
476108.0,5.0,6,4.78,45
476417.0,5.0,6,4.74,51
476726.0,5.0,6,4.89,77
477034.0,5.0,6,4.89,54
477342.0,6.0,5,5.12,32
477648.0,6.0,5,5.04,39
479931.0,7.0,5,5.13,63
480243.0,6.0,5,5.13,48
480551.0,6.0,5,5.13,52
480859.0,6.0,5,5.13,50
481169.0,6.0,5,5.13,48
481475.0,6.0,5,5.24,59
481784.0,6.0,5,5.38,41
482094.0,6.0,5,5.38,42
482404.0,6.0,5,5.38,43
482714.0,6.0,6,5.31,41
483024.0,6.0,6,5.31,66
483336.0,6.0,6,5.22,72
483642.0,6.0,6,5.22,137
483952.0,6.0,5,5.33,109
484265.0,6.0,5,5.33,110
484572.0,6.0,5,5.28,102
484880.0,7.0,5,5.27,51
485187.0,6.0,5,5.28,79
485497.0,5.0,5,5.28,70
485802.0,5.0,5,5.28,95
486112.0,5.0,3,5.2,104
486421.0,5.0,3,5.1,133
486727.0,5.0,3,5.15,87
487037.0,5.0,3,5.06,91
487348.0,5.0,3,5.0,111
487657.0,5.0,4,4.99,86
487966.0,5.0,4,5.0,87
488275.0,5.0,3,4.82,97
488584.0,5.0,3,4.81,130
488894.0,5.0,4,4.95,134
489202.0,5.0,3,4.77,28
548319.0,2.0,6,0.5,10
548629.0,2.0,6,0.5,18
548938.0,2.0,6,0.5,44
549248.0,2.0,6,0.44,76
549557.0,2.0,6,0.5,81
549867.0,2.0,6,0.5,36
550178.0,2.0,6,0.45,48
550489.0,2.0,6,0.5,51
550800.0,2.0,6,0.5,62
551111.0,2.0,6,0.5,44
551418.0,2.0,6,0.79,19
551725.0,2.0,6,0.83,22
552035.0,2.0,6,0.83,38
552344.0,2.0,6,0.83,69
552654.0,2.0,6,0.83,72
552959.0,3.0,6,0.83,89
553268.0,2.0,6,0.78,94
553577.0,3.0,6,0.88,85
553885.0,2.0,6,0.88,89
554193.0,2.0,6,0.88,85
554503.0,3.0,6,0.98,86
554812.0,3.0,6,0.98,85
555121.0,3.0,6,0.98,87
555427.0,3.0,6,0.98,80
555734.0,3.0,6,0.98,89
556044.0,3.0,6,1.03,87
556353.0,3.0,6,1.03,79
556659.0,3.0,6,1.08,89
556966.0,3.0,6,1.08,88
557274.0,3.0,6,1.14,91
557583.0,4.0,6,1.19,87
557892.0,4.0,6,1.29,97
558201.0,4.0,6,1.29,104
558510.0,5.0,6,1.3,90
558819.0,4.0,6,1.49,53
560162.0,5.0,6,1.49,95
560470.0,5.0,6,1.54,98
560780.0,6.0,6,1.69,84
561089.0,6.0,6,1.74,89
561395.0,5.0,6,1.74,89
561702.0,5.0,6,1.69,94
562013.0,6.0,6,1.84,92
562322.0,6.0,6,1.98,84
562630.0,6.0,6,2.03,73
562938.0,7.0,6,2.03,62
563245.0,7.0,6,1.99,64
563552.0,6.0,6,2.13,66
563860.0,6.0,6,2.23,63
564170.0,6.0,6,2.23,63
564480.0,7.0,6,2.38,62
564789.0,7.0,6,2.38,69
565100.0,7.0,6,2.54,71
565409.0,7.0,6,2.54,73
565715.0,7.0,6,2.78,76
566025.0,7.0,6,2.83,79
566332.0,7.0,6,2.88,95
572484.0,7.0,6,2.98,98
572794.0,7.0,6,2.92,132
573102.0,6.0,6,2.92,135
573408.0,6.0,6,2.77,78
573716.0,5.0,6,2.71,72
574022.0,4.0,6,2.66,76
574328.0,4.0,6,2.66,84
574637.0,4.0,6,2.57,101
574942.0,4.0,3,2.53,99
575249.0,4.0,3,2.42,97
575556.0,4.0,3,2.28,82
575861.0,4.0,6,2.04,80
576170.0,4.0,3,2.27,67
576477.0,4.0,6,2.04,76
576783.0,3.0,6,1.83,16
636108.0,2.0,4,0.07,111
636419.0,2.0,4,0.07,109
636725.0,2.0,4,0.07,102
637343.0,2.0,6,0.43,106
637652.0,2.0,6,0.43,127
639200.0,2.0,6,0.43,114
639507.0,2.0,6,0.55,122
639816.0,2.0,6,0.61,120
640122.0,2.0,6,0.61,120
640431.0,2.0,6,0.71,129
640739.0,3.0,6,0.71,105
641044.0,3.0,6,0.82,117
641353.0,4.0,6,0.82,114
641660.0,4.0,6,0.82,107
641970.0,3.0,6,0.82,99
642280.0,3.0,6,0.82,112
642586.0,3.0,6,1.1,102
642894.0,3.0,6,1.14,114
643200.0,3.0,6,1.21,119
643509.0,3.0,6,1.42,99
643818.0,3.0,5,1.23,122
644127.0,4.0,6,1.42,135
644434.0,3.0,6,1.47,17
650152.0,3.0,6,1.96,134
650459.0,3.0,6,1.97,154
650766.0,3.0,6,1.96,148
651075.0,3.0,6,1.97,138
651384.0,3.0,6,1.97,127
651691.0,3.0,6,1.97,131
651999.0,3.0,6,2.21,127
652306.0,3.0,6,2.21,123
652615.0,3.0,6,2.21,153
652922.0,3.0,6,2.21,173
653230.0,3.0,6,2.21,156
653536.0,3.0,6,2.21,125
653845.0,3.0,6,2.07,125
654151.0,3.0,6,2.07,152
654457.0,3.0,6,1.91,132
654762.0,3.0,6,1.91,112
655070.0,2.0,6,1.92,126
655376.0,2.0,6,1.92,129
655682.0,2.0,6,1.81,168
655990.0,2.0,6,1.81,143
656296.0,3.0,6,1.81,131
656603.0,2.0,6,1.81,119
656911.0,3.0,6,1.7,139
657219.0,2.0,6,1.7,152
657528.0,3.0,6,1.69,155
657834.0,3.0,6,1.69,142
658141.0,3.0,6,1.64,142
658448.0,3.0,6,1.64,154
658756.0,3.0,6,1.48,142
659065.0,3.0,6,1.48,5
659618.0,3.0,6,1.48,142
659927.0,3.0,6,1.48,139
660235.0,3.0,6,1.48,122
660542.0,3.0,6,1.73,121
660849.0,2.0,6,1.42,99
661156.0,3.0,6,1.73,125
661462.0,3.0,6,1.73,109
661770.0,2.0,6,1.68,129
662079.0,2.0,6,1.68,102
662387.0,2.0,6,1.62,95
662695.0,2.0,6,1.62,89
663001.0,2.0,6,1.44,88
663338.0,2.0,6,1.44,98
663646.0,2.0,6,1.44,97
663955.0,2.0,6,1.44,96
664264.0,2.0,6,1.22,41
723728.0,2.0,5,0.04,6
724036.0,2.0,5,0.04,9
724346.0,2.0,2,0.09,7
724654.0,2.0,2,0.09,9
724964.0,2.0,2,0.09,16
725272.0,2.0,2,0.09,96
725581.0,2.0,2,0.15,97
725888.0,2.0,2,0.15,67
726195.0,2.0,2,0.16,93
726504.0,2.0,2,0.09,66
726812.0,2.0,2,0.2,42
727119.0,2.0,2,0.26,65
727428.0,2.0,2,0.32,94
727738.0,2.0,2,0.32,117
728047.0,2.0,2,0.2,119
728355.0,2.0,2,0.2,135
728661.0,3.0,2,0.31,78
728968.0,2.0,2,0.37,68
729276.0,2.0,2,0.37,114
729582.0,2.0,2,0.32,84
729889.0,2.0,2,0.37,113
730198.0,2.0,2,0.37,122
730508.0,2.0,2,0.68,121
730816.0,3.0,2,0.59,113
731124.0,3.0,2,0.53,101
731430.0,3.0,2,0.54,88
731739.0,3.0,2,0.53,119
732045.0,3.0,2,0.53,114
732353.0,3.0,2,0.48,124
732658.0,4.0,2,0.54,127
732964.0,3.0,2,0.6,129
733270.0,3.0,2,0.86,113
733578.0,3.0,2,0.86,90
745049.0,5.0,1,2.68,58
746900.0,7.0,1,2.6,23
747207.0,6.0,1,2.46,59
747516.0,6.0,1,2.41,64
747822.0,5.0,1,2.41,16
748131.0,5.0,1,2.23,15
748441.0,5.0,1,1.95,2
748749.0,4.0,1,1.95,1
749058.0,4.0,1,1.94,0
749368.0,4.0,1,1.88,1
749679.0,4.0,1,1.94,7
749984.0,4.0,1,1.89,18
750292.0,4.0,1,1.55,7
750600.0,4.0,1,1.5,3
750909.0,4.0,1,1.5,0
751219.0,3.0,1,1.57,13
751529.0,3.0,1,1.18,57
751839.0,3.0,1,1.12,57
752150.0,3.0,1,1.0,48
752460.0,3.0,1,0.94,55
752768.0,3.0,1,0.94,28
753078.0,3.0,1,0.98,31
753386.0,3.0,1,0.83,50
753694.0,3.0,1,0.83,97
754003.0,3.0,1,0.73,102
754310.0,3.0,1,0.73,78
754616.0,3.0,1,0.61,59
754923.0,2.0,1,0.29,60
755231.0,2.0,1,0.3,59
755542.0,2.0,1,0.29,84
755849.0,3.0,1,-0.11,95
756158.0,3.0,1,0.08,85
756464.0,3.0,1,0.01,37
756799.0,3.0,1,0.19,24
816621.0,2.0,2,-0.31,37
816929.0,2.0,2,-0.24,35
817235.0,2.0,2,-0.2,34
817542.0,2.0,2,-0.23,24
817851.0,2.0,2,-0.17,23
818158.0,2.0,2,0.19,31
818464.0,2.0,2,0.18,36
818773.0,2.0,2,0.23,23
819080.0,2.0,2,0.24,31
819387.0,3.0,2,0.59,32
819694.0,3.0,2,0.52,38
819999.0,3.0,2,0.53,28
820308.0,3.0,2,0.53,13
820617.0,3.0,2,0.37,32
820925.0,3.0,2,0.48,47
821234.0,3.0,2,0.54,31
821542.0,3.0,2,0.54,31
821849.0,3.0,2,0.55,20
822801.0,3.0,2,0.66,20
823110.0,3.0,2,0.84,41
823418.0,3.0,2,0.71,29
823724.0,3.0,2,0.92,31
824032.0,3.0,2,0.9,33
824338.0,3.0,2,1.03,23
824646.0,3.0,2,1.03,40
824953.0,3.0,6,1.14,37
825261.0,3.0,6,1.14,34
825567.0,3.0,6,1.15,37
825875.0,3.0,6,1.14,46
826184.0,3.0,6,1.14,38
826492.0,3.0,6,1.3,40
826800.0,3.0,6,1.3,35
827109.0,3.0,6,1.41,23
827417.0,4.0,6,1.53,55
827724.0,3.0,6,1.57,33
828032.0,4.0,6,1.57,39
828337.0,3.0,6,1.57,47
828644.0,4.0,6,1.57,36
828952.0,4.0,6,1.64,25
829257.0,4.0,6,1.64,28
829565.0,4.0,6,1.64,22
829873.0,4.0,6,1.69,32
830181.0,4.0,6,1.7,42
830490.0,4.0,6,1.75,19
830796.0,4.0,6,1.91,22
831104.0,4.0,6,1.91,11
831413.0,4.0,6,1.9,26
831721.0,4.0,6,1.9,28
832028.0,4.0,6,1.95,26
832854.0,4.0,6,2.07,15
833166.0,4.0,6,2.12,10
833474.0,4.0,6,2.12,15
833783.0,4.0,6,2.18,15
834089.0,4.0,6,2.19,12
834400.0,4.0,6,2.19,12
834707.0,4.0,6,2.19,4
835014.0,4.0,6,2.24,5
835321.0,4.0,6,2.24,22
835626.0,4.0,6,2.3,15
842078.0,4.0,6,2.58,0
